	sent_index	word_index	word	region	condition
111	15	7	<eos>	End	and_pl_pl-Vsg
112	16	0	The	det1pl	and_pl_pl-Vsg
113	16	1	superheroes	np1pl	and_pl_pl-Vsg
114	16	2	and	and	and_pl_pl-Vsg
115	16	3	the	det2pl	and_pl_pl-Vsg
116	16	4	villains	np2pl	and_pl_pl-Vsg
117	16	5	is	Vsg	and_pl_pl-Vsg
118	16	7	<eos>	End	and_pl_pl-Vsg
119	17	0	The	det1pl	and_pl_pl-Vsg
120	17	1	ministers	np1pl	and_pl_pl-Vsg
121	17	2	and	and	and_pl_pl-Vsg
122	17	3	the	det2pl	and_pl_pl-Vsg
123	17	4	priests	np2pl	and_pl_pl-Vsg
124	17	5	is	Vsg	and_pl_pl-Vsg
125	17	7	<eos>	End	and_pl_pl-Vsg
126	18	0	The	det1pl	and_pl_pl-Vsg
127	18	1	hosts	np1pl	and_pl_pl-Vsg
128	18	2	and	and	and_pl_pl-Vsg
129	18	3	the	det2pl	and_pl_pl-Vsg
130	18	4	comedians	np2pl	and_pl_pl-Vsg
131	18	5	is	Vsg	and_pl_pl-Vsg
132	18	7	<eos>	End	and_pl_pl-Vsg
133	19	0	The	det1pl	and_pl_pl-Vsg
134	19	1	headlines	np1pl	and_pl_pl-Vsg
135	19	2	and	and	and_pl_pl-Vsg
136	19	3	the	det2pl	and_pl_pl-Vsg
137	19	4	stories	np2pl	and_pl_pl-Vsg
138	19	5	is	Vsg	and_pl_pl-Vsg
139	19	7	<eos>	End	and_pl_pl-Vsg
140	20	0	The	det1pl	and_pl_pl-Vsg
141	20	1	operas	np1pl	and_pl_pl-Vsg
142	20	2	and	and	and_pl_pl-Vsg
143	20	3	the	det2pl	and_pl_pl-Vsg
144	20	4	ballets	np2pl	and_pl_pl-Vsg
145	20	5	is	Vsg	and_pl_pl-Vsg
146	20	7	<eos>	End	and_pl_pl-Vsg
147	21	0	The	det1pl	and_pl_pl-Vsg
148	21	1	firefighters	np1pl	and_pl_pl-Vsg
149	21	2	and	and	and_pl_pl-Vsg
150	21	3	the	det2pl	and_pl_pl-Vsg
151	21	4	officers	np2pl	and_pl_pl-Vsg
152	21	5	is	Vsg	and_pl_pl-Vsg
153	21	7	<eos>	End	and_pl_pl-Vsg
154	22	0	The	det1pl	and_pl_pl-Vsg
155	22	1	delinquents	np1pl	and_pl_pl-Vsg
156	22	2	and	and	and_pl_pl-Vsg
157	22	3	the	det2pl	and_pl_pl-Vsg
158	22	4	masterminds	np2pl	and_pl_pl-Vsg
159	22	5	is	Vsg	and_pl_pl-Vsg
160	22	7	<eos>	End	and_pl_pl-Vsg
161	23	0	The	det1pl	and_pl_pl-Vsg
162	23	1	churchs	np1pl	and_pl_pl-Vsg
163	23	2	and	and	and_pl_pl-Vsg
164	23	3	the	det2pl	and_pl_pl-Vsg
165	23	4	steeples	np2pl	and_pl_pl-Vsg
166	23	5	is	Vsg	and_pl_pl-Vsg
167	23	7	<eos>	End	and_pl_pl-Vsg
168	24	0	The	det1pl	and_pl_pl-Vsg
169	24	1	leaders	np1pl	and_pl_pl-Vsg
170	24	2	and	and	and_pl_pl-Vsg
171	24	3	the	det2pl	and_pl_pl-Vsg
172	24	4	rivals	np2pl	and_pl_pl-Vsg
173	24	5	is	Vsg	and_pl_pl-Vsg
174	24	7	<eos>	End	and_pl_pl-Vsg
175	25	0	The	det1pl	and_pl_pl-Vsg
176	25	1	rivers	np1pl	and_pl_pl-Vsg
177	25	2	and	and	and_pl_pl-Vsg
178	25	3	the	det2pl	and_pl_pl-Vsg
179	25	4	creeks	np2pl	and_pl_pl-Vsg
180	25	5	is	Vsg	and_pl_pl-Vsg
181	25	7	<eos>	End	and_pl_pl-Vsg
182	26	0	The	det1pl	and_pl_pl-Vsg
183	26	1	ambassadors	np1pl	and_pl_pl-Vsg
184	26	2	and	and	and_pl_pl-Vsg
185	26	3	the	det2pl	and_pl_pl-Vsg
186	26	4	politicians	np2pl	and_pl_pl-Vsg
187	26	5	is	Vsg	and_pl_pl-Vsg
188	26	7	<eos>	End	and_pl_pl-Vsg
189	27	0	The	det1pl	and_pl_pl-Vsg
190	27	1	physicians	np1pl	and_pl_pl-Vsg
191	27	2	and	and	and_pl_pl-Vsg
192	27	3	the	det2pl	and_pl_pl-Vsg
193	27	4	patients	np2pl	and_pl_pl-Vsg
194	27	5	is	Vsg	and_pl_pl-Vsg
195	27	7	<eos>	End	and_pl_pl-Vsg
196	28	0	The	det1pl	and_pl_pl-Vsg
197	28	1	boxers	np1pl	and_pl_pl-Vsg
198	28	2	and	and	and_pl_pl-Vsg
199	28	3	the	det2pl	and_pl_pl-Vsg
200	28	4	competitors	np2pl	and_pl_pl-Vsg
201	28	5	is	Vsg	and_pl_pl-Vsg
202	28	7	<eos>	End	and_pl_pl-Vsg
203	29	0	The	det1pl	and_pl_pl-Vsg
204	29	1	experts	np1pl	and_pl_pl-Vsg
205	29	2	and	and	and_pl_pl-Vsg
206	29	3	the	det2pl	and_pl_pl-Vsg
207	29	4	specialists	np2pl	and_pl_pl-Vsg
208	29	5	is	Vsg	and_pl_pl-Vsg
209	29	7	<eos>	End	and_pl_pl-Vsg
210	30	0	The	det1pl	and_pl_pl-Vsg
211	30	1	blacksmiths	np1pl	and_pl_pl-Vsg
212	30	2	and	and	and_pl_pl-Vsg
213	30	3	the	det2pl	and_pl_pl-Vsg
214	30	4	villagers	np2pl	and_pl_pl-Vsg
215	30	5	is	Vsg	and_pl_pl-Vsg
216	30	7	<eos>	End	and_pl_pl-Vsg
217	31	0	The	det1pl	and_pl_pl-Vsg
218	31	1	stockbrokers	np1pl	and_pl_pl-Vsg
219	31	2	and	and	and_pl_pl-Vsg
220	31	3	the	det2pl	and_pl_pl-Vsg
221	31	4	consultants	np2pl	and_pl_pl-Vsg
222	31	5	is	Vsg	and_pl_pl-Vsg
223	31	7	<eos>	End	and_pl_pl-Vsg
224	32	0	The	det1pl	and_pl_pl-Vsg
225	32	1	commanders	np1pl	and_pl_pl-Vsg
226	32	2	and	and	and_pl_pl-Vsg
227	32	3	the	det2pl	and_pl_pl-Vsg
228	32	4	deputies	np2pl	and_pl_pl-Vsg
229	32	5	is	Vsg	and_pl_pl-Vsg
230	32	7	<eos>	End	and_pl_pl-Vsg
231	33	0	The	det1pl	and_pl_pl-Vsg
232	33	1	lanterns	np1pl	and_pl_pl-Vsg
233	33	2	and	and	and_pl_pl-Vsg
234	33	3	the	det2pl	and_pl_pl-Vsg
235	33	4	candles	np2pl	and_pl_pl-Vsg
236	33	5	is	Vsg	and_pl_pl-Vsg
237	33	7	<eos>	End	and_pl_pl-Vsg
238	34	0	The	det1pl	and_pl_pl-Vsg
239	34	1	reporters	np1pl	and_pl_pl-Vsg
240	34	2	and	and	and_pl_pl-Vsg
241	34	3	the	det2pl	and_pl_pl-Vsg
242	34	4	photographers	np2pl	and_pl_pl-Vsg
243	34	5	is	Vsg	and_pl_pl-Vsg
244	34	7	<eos>	End	and_pl_pl-Vsg
245	35	0	The	det1pl	and_pl_pl-Vsg
246	35	1	nannies	np1pl	and_pl_pl-Vsg
247	35	2	and	and	and_pl_pl-Vsg
248	35	3	the	det2pl	and_pl_pl-Vsg
249	35	4	kids	np2pl	and_pl_pl-Vsg
250	35	5	is	Vsg	and_pl_pl-Vsg
251	35	7	<eos>	End	and_pl_pl-Vsg
252	36	0	The	det1pl	and_pl_pl-Vsg
253	36	1	gremlins	np1pl	and_pl_pl-Vsg
254	36	2	and	and	and_pl_pl-Vsg
255	36	3	the	det2pl	and_pl_pl-Vsg
256	36	4	mummies	np2pl	and_pl_pl-Vsg
257	36	5	is	Vsg	and_pl_pl-Vsg
258	36	7	<eos>	End	and_pl_pl-Vsg
259	37	0	The	det1pl	and_pl_pl-Vsg
260	37	1	volunteers	np1pl	and_pl_pl-Vsg
261	37	2	and	and	and_pl_pl-Vsg
262	37	3	the	det2pl	and_pl_pl-Vsg
263	37	4	advisors	np2pl	and_pl_pl-Vsg
264	37	5	is	Vsg	and_pl_pl-Vsg
265	37	7	<eos>	End	and_pl_pl-Vsg
266	38	0	The	det1pl	and_pl_pl-Vsg
267	38	1	pilots	np1pl	and_pl_pl-Vsg
268	38	2	and	and	and_pl_pl-Vsg
269	38	3	the	det2pl	and_pl_pl-Vsg
270	38	4	planes	np2pl	and_pl_pl-Vsg
271	38	5	is	Vsg	and_pl_pl-Vsg
272	38	7	<eos>	End	and_pl_pl-Vsg
273	39	0	The	det1pl	and_pl_pl-Vsg
274	39	1	criminals	np1pl	and_pl_pl-Vsg
275	39	2	and	and	and_pl_pl-Vsg
276	39	3	the	det2pl	and_pl_pl-Vsg
277	39	4	accomplices	np2pl	and_pl_pl-Vsg
278	39	5	is	Vsg	and_pl_pl-Vsg
279	39	7	<eos>	End	and_pl_pl-Vsg
280	40	0	The	det1pl	and_pl_pl-Vsg
281	40	1	knights	np1pl	and_pl_pl-Vsg
282	40	2	and	and	and_pl_pl-Vsg
283	40	3	the	det2pl	and_pl_pl-Vsg
284	40	4	horses	np2pl	and_pl_pl-Vsg
285	40	5	is	Vsg	and_pl_pl-Vsg
286	40	7	<eos>	End	and_pl_pl-Vsg
287	41	0	The	det1pl	and_pl_pl-Vsg
288	41	1	keys	np1pl	and_pl_pl-Vsg
289	41	2	and	and	and_pl_pl-Vsg
290	41	3	the	det2pl	and_pl_pl-Vsg
291	41	4	locks	np2pl	and_pl_pl-Vsg
292	41	5	is	Vsg	and_pl_pl-Vsg
293	41	7	<eos>	End	and_pl_pl-Vsg
294	42	0	The	det1pl	and_pl_pl-Vsg
295	42	1	memos	np1pl	and_pl_pl-Vsg
296	42	2	and	and	and_pl_pl-Vsg
297	42	3	the	det2pl	and_pl_pl-Vsg
298	42	4	messages	np2pl	and_pl_pl-Vsg
299	42	5	is	Vsg	and_pl_pl-Vsg
300	42	7	<eos>	End	and_pl_pl-Vsg
301	43	0	The	det1pl	and_pl_pl-Vsg
302	43	1	warnings	np1pl	and_pl_pl-Vsg
303	43	2	and	and	and_pl_pl-Vsg
304	43	3	the	det2pl	and_pl_pl-Vsg
305	43	4	decisions	np2pl	and_pl_pl-Vsg
306	43	5	is	Vsg	and_pl_pl-Vsg
307	43	7	<eos>	End	and_pl_pl-Vsg
308	44	0	The	det1pl	and_pl_pl-Vsg
309	44	1	tunnels	np1pl	and_pl_pl-Vsg
310	44	2	and	and	and_pl_pl-Vsg
311	44	3	the	det2pl	and_pl_pl-Vsg
312	44	4	turnpikes	np2pl	and_pl_pl-Vsg
313	44	5	is	Vsg	and_pl_pl-Vsg
314	44	7	<eos>	End	and_pl_pl-Vsg
315	45	0	The	det1pl	and_pl_pl-Vsg
316	45	1	entrances	np1pl	and_pl_pl-Vsg
317	45	2	and	and	and_pl_pl-Vsg
318	45	3	the	det2pl	and_pl_pl-Vsg
319	45	4	exits	np2pl	and_pl_pl-Vsg
320	45	5	is	Vsg	and_pl_pl-Vsg
321	45	7	<eos>	End	and_pl_pl-Vsg
322	46	0	The	det1pl	and_pl_pl-Vsg
323	46	1	weddings	np1pl	and_pl_pl-Vsg
324	46	2	and	and	and_pl_pl-Vsg
325	46	3	the	det2pl	and_pl_pl-Vsg
326	46	4	receptions	np2pl	and_pl_pl-Vsg
327	46	5	is	Vsg	and_pl_pl-Vsg
328	46	7	<eos>	End	and_pl_pl-Vsg
329	47	0	The	det1pl	and_pl_pl-Vsg
330	47	1	albums	np1pl	and_pl_pl-Vsg
331	47	2	and	and	and_pl_pl-Vsg
332	47	3	the	det2pl	and_pl_pl-Vsg
333	47	4	soundtracks	np2pl	and_pl_pl-Vsg
334	47	5	is	Vsg	and_pl_pl-Vsg
335	47	7	<eos>	End	and_pl_pl-Vsg
336	48	0	The	det1pl	and_pl_pl-Vsg
337	48	1	protests	np1pl	and_pl_pl-Vsg
338	48	2	and	and	and_pl_pl-Vsg
339	48	3	the	det2pl	and_pl_pl-Vsg
340	48	4	petitions	np2pl	and_pl_pl-Vsg
341	48	5	is	Vsg	and_pl_pl-Vsg
342	48	7	<eos>	End	and_pl_pl-Vsg
343	49	0	The	det1pl	and_pl_pl-Vsg
344	49	1	investigations	np1pl	and_pl_pl-Vsg
345	49	2	and	and	and_pl_pl-Vsg
346	49	3	the	det2pl	and_pl_pl-Vsg
347	49	4	studies	np2pl	and_pl_pl-Vsg
348	49	5	is	Vsg	and_pl_pl-Vsg
349	49	7	<eos>	End	and_pl_pl-Vsg
350	50	0	The	det1pl	and_pl_pl-Vsg
351	50	1	rumors	np1pl	and_pl_pl-Vsg
352	50	2	and	and	and_pl_pl-Vsg
353	50	3	the	det2pl	and_pl_pl-Vsg
354	50	4	gossips	np2pl	and_pl_pl-Vsg
355	50	5	is	Vsg	and_pl_pl-Vsg
356	50	7	<eos>	End	and_pl_pl-Vsg
357	51	0	The	det1pl	and_pl_pl-Vsg
358	51	1	recitals	np1pl	and_pl_pl-Vsg
359	51	2	and	and	and_pl_pl-Vsg
360	51	3	the	det2pl	and_pl_pl-Vsg
361	51	4	performances	np2pl	and_pl_pl-Vsg
362	51	5	is	Vsg	and_pl_pl-Vsg
363	51	7	<eos>	End	and_pl_pl-Vsg
364	52	0	The	det1pl	and_pl_pl-Vsg
365	52	1	curses	np1pl	and_pl_pl-Vsg
366	52	2	and	and	and_pl_pl-Vsg
367	52	3	the	det2pl	and_pl_pl-Vsg
368	52	4	prophecies	np2pl	and_pl_pl-Vsg
369	52	5	is	Vsg	and_pl_pl-Vsg
370	52	7	<eos>	End	and_pl_pl-Vsg
371	53	0	The	det1pl	and_pl_pl-Vsg
372	53	1	guns	np1pl	and_pl_pl-Vsg
373	53	2	and	and	and_pl_pl-Vsg
374	53	3	the	det2pl	and_pl_pl-Vsg
375	53	4	swords	np2pl	and_pl_pl-Vsg
376	53	5	is	Vsg	and_pl_pl-Vsg
377	53	7	<eos>	End	and_pl_pl-Vsg
378	54	0	The	det1pl	and_pl_pl-Vsg
379	54	1	costumers	np1pl	and_pl_pl-Vsg
380	54	2	and	and	and_pl_pl-Vsg
381	54	3	the	det2pl	and_pl_pl-Vsg
382	54	4	designers	np2pl	and_pl_pl-Vsg
383	54	5	is	Vsg	and_pl_pl-Vsg
384	54	7	<eos>	End	and_pl_pl-Vsg
385	55	0	The	det1pl	and_pl_pl-Vsg
386	55	1	applicants	np1pl	and_pl_pl-Vsg
387	55	2	and	and	and_pl_pl-Vsg
388	55	3	the	det2pl	and_pl_pl-Vsg
389	55	4	interviewers	np2pl	and_pl_pl-Vsg
390	55	5	is	Vsg	and_pl_pl-Vsg
391	55	7	<eos>	End	and_pl_pl-Vsg
392	56	0	The	det1pl	and_pl_pl-Vsg
393	56	1	rangers	np1pl	and_pl_pl-Vsg
394	56	2	and	and	and_pl_pl-Vsg
395	56	3	the	det2pl	and_pl_pl-Vsg
396	56	4	fighters	np2pl	and_pl_pl-Vsg
397	56	5	is	Vsg	and_pl_pl-Vsg
398	56	7	<eos>	End	and_pl_pl-Vsg
399	57	0	The	det1pl	and_pl_pl-Vsg
400	57	1	elephants	np1pl	and_pl_pl-Vsg
401	57	2	and	and	and_pl_pl-Vsg
402	57	3	the	det2pl	and_pl_pl-Vsg
403	57	4	hippos	np2pl	and_pl_pl-Vsg
404	57	5	is	Vsg	and_pl_pl-Vsg
405	57	7	<eos>	End	and_pl_pl-Vsg
406	58	0	The	det1pl	and_pl_pl-Vsg
407	58	1	campers	np1pl	and_pl_pl-Vsg
408	58	2	and	and	and_pl_pl-Vsg
409	58	3	the	det2pl	and_pl_pl-Vsg
410	58	4	picnickers	np2pl	and_pl_pl-Vsg
411	58	5	is	Vsg	and_pl_pl-Vsg
412	58	7	<eos>	End	and_pl_pl-Vsg
413	59	0	The	det1pl	and_pl_pl-Vsg
414	59	1	drivers	np1pl	and_pl_pl-Vsg
415	59	2	and	and	and_pl_pl-Vsg
416	59	3	the	det2pl	and_pl_pl-Vsg
417	59	4	passengers	np2pl	and_pl_pl-Vsg
418	59	5	is	Vsg	and_pl_pl-Vsg
419	59	7	<eos>	End	and_pl_pl-Vsg
420	60	0	The	det1pl	and_pl_pl-Vsg
421	60	1	dancers	np1pl	and_pl_pl-Vsg
422	60	2	and	and	and_pl_pl-Vsg
423	60	3	the	det2pl	and_pl_pl-Vsg
424	60	4	performers	np2pl	and_pl_pl-Vsg
425	60	5	is	Vsg	and_pl_pl-Vsg
426	60	7	<eos>	End	and_pl_pl-Vsg
427	61	0	The	det1pl	and_pl_pl-Vsg
428	61	1	martians	np1pl	and_pl_pl-Vsg
429	61	2	and	and	and_pl_pl-Vsg
430	61	3	the	det2pl	and_pl_pl-Vsg
431	61	4	aliens	np2pl	and_pl_pl-Vsg
432	61	5	is	Vsg	and_pl_pl-Vsg
433	61	7	<eos>	End	and_pl_pl-Vsg
434	62	0	The	det1pl	and_pl_pl-Vsg
435	62	1	beasts	np1pl	and_pl_pl-Vsg
436	62	2	and	and	and_pl_pl-Vsg
437	62	3	the	det2pl	and_pl_pl-Vsg
438	62	4	monsters	np2pl	and_pl_pl-Vsg
439	62	5	is	Vsg	and_pl_pl-Vsg
440	62	7	<eos>	End	and_pl_pl-Vsg
441	63	0	The	det1pl	and_pl_pl-Vsg
442	63	1	ghosts	np1pl	and_pl_pl-Vsg
443	63	2	and	and	and_pl_pl-Vsg
444	63	3	the	det2pl	and_pl_pl-Vsg
445	63	4	phantoms	np2pl	and_pl_pl-Vsg
446	63	5	is	Vsg	and_pl_pl-Vsg
447	63	7	<eos>	End	and_pl_pl-Vsg
448	64	0	The	det1pl	and_pl_pl-Vsg
449	64	1	youngsters	np1pl	and_pl_pl-Vsg
450	64	2	and	and	and_pl_pl-Vsg
451	64	3	the	det2pl	and_pl_pl-Vsg
452	64	4	lasses	np2pl	and_pl_pl-Vsg
453	64	5	is	Vsg	and_pl_pl-Vsg
454	64	7	<eos>	End	and_pl_pl-Vsg
455	65	0	The	det1pl	and_pl_pl-Vsg
456	65	1	ranchers	np1pl	and_pl_pl-Vsg
457	65	2	and	and	and_pl_pl-Vsg
458	65	3	the	det2pl	and_pl_pl-Vsg
459	65	4	cowgirls	np2pl	and_pl_pl-Vsg
460	65	5	is	Vsg	and_pl_pl-Vsg
461	65	7	<eos>	End	and_pl_pl-Vsg
462	66	0	The	det1pl	and_pl_pl-Vsg
463	66	1	cyclists	np1pl	and_pl_pl-Vsg
464	66	2	and	and	and_pl_pl-Vsg
465	66	3	the	det2pl	and_pl_pl-Vsg
466	66	4	runners	np2pl	and_pl_pl-Vsg
467	66	5	is	Vsg	and_pl_pl-Vsg
468	66	7	<eos>	End	and_pl_pl-Vsg
469	67	0	The	det1pl	and_pl_pl-Vsg
470	67	1	giants	np1pl	and_pl_pl-Vsg
471	67	2	and	and	and_pl_pl-Vsg
472	67	3	the	det2pl	and_pl_pl-Vsg
473	67	4	dwarfs	np2pl	and_pl_pl-Vsg
474	67	5	is	Vsg	and_pl_pl-Vsg
475	67	7	<eos>	End	and_pl_pl-Vsg
476	68	0	The	det1pl	and_pl_pl-Vsg
477	68	1	snowboarders	np1pl	and_pl_pl-Vsg
478	68	2	and	and	and_pl_pl-Vsg
479	68	3	the	det2pl	and_pl_pl-Vsg
480	68	4	skiers	np2pl	and_pl_pl-Vsg
481	68	5	is	Vsg	and_pl_pl-Vsg
482	68	7	<eos>	End	and_pl_pl-Vsg
483	69	0	The	det1pl	and_pl_pl-Vsg
484	69	1	thermostats	np1pl	and_pl_pl-Vsg
485	69	2	and	and	and_pl_pl-Vsg
486	69	3	the	det2pl	and_pl_pl-Vsg
487	69	4	fans	np2pl	and_pl_pl-Vsg
488	69	5	is	Vsg	and_pl_pl-Vsg
489	69	7	<eos>	End	and_pl_pl-Vsg
490	70	0	The	det1pl	and_pl_pl-Vsg
491	70	1	bicycles	np1pl	and_pl_pl-Vsg
492	70	2	and	and	and_pl_pl-Vsg
493	70	3	the	det2pl	and_pl_pl-Vsg
494	70	4	go-karts	np2pl	and_pl_pl-Vsg
495	70	5	is	Vsg	and_pl_pl-Vsg
496	70	7	<eos>	End	and_pl_pl-Vsg
497	71	0	The	det1pl	and_pl_pl-Vsg
498	71	1	ovens	np1pl	and_pl_pl-Vsg
499	71	2	and	and	and_pl_pl-Vsg
500	71	3	the	det2pl	and_pl_pl-Vsg
501	71	4	stoves	np2pl	and_pl_pl-Vsg
502	71	5	is	Vsg	and_pl_pl-Vsg
503	71	7	<eos>	End	and_pl_pl-Vsg
504	72	0	The	det1pl	and_pl_pl-Vsg
505	72	1	beans	np1pl	and_pl_pl-Vsg
506	72	2	and	and	and_pl_pl-Vsg
507	72	3	the	det2pl	and_pl_pl-Vsg
508	72	4	plants	np2pl	and_pl_pl-Vsg
509	72	5	is	Vsg	and_pl_pl-Vsg
510	72	7	<eos>	End	and_pl_pl-Vsg
511	73	0	The	det1pl	and_pl_pl-Vsg
512	73	1	attics	np1pl	and_pl_pl-Vsg
513	73	2	and	and	and_pl_pl-Vsg
514	73	3	the	det2pl	and_pl_pl-Vsg
515	73	4	ceilings	np2pl	and_pl_pl-Vsg
516	73	5	is	Vsg	and_pl_pl-Vsg
517	73	7	<eos>	End	and_pl_pl-Vsg
518	74	0	The	det1pl	and_pl_pl-Vsg
519	74	1	walls	np1pl	and_pl_pl-Vsg
520	74	2	and	and	and_pl_pl-Vsg
521	74	3	the	det2pl	and_pl_pl-Vsg
522	74	4	screens	np2pl	and_pl_pl-Vsg
523	74	5	is	Vsg	and_pl_pl-Vsg
524	74	7	<eos>	End	and_pl_pl-Vsg
525	75	0	The	det1pl	and_pl_pl-Vsg
526	75	1	factories	np1pl	and_pl_pl-Vsg
527	75	2	and	and	and_pl_pl-Vsg
528	75	3	the	det2pl	and_pl_pl-Vsg
529	75	4	sweatshops	np2pl	and_pl_pl-Vsg
530	75	5	is	Vsg	and_pl_pl-Vsg
531	75	7	<eos>	End	and_pl_pl-Vsg
532	76	0	The	det1pl	and_pl_pl-Vsg
533	76	1	apartments	np1pl	and_pl_pl-Vsg
