	sent_index	word_index	word	region	condition
167	27	6	<eos>	Vsg-Nsg-and	
168	28	0	What	prefix	Vsg-Nsg-and
169	28	1	is	Vsg	Vsg-Nsg-and
170	28	2	the	det1	Vsg-Nsg-and
171	28	3	defect	np1sg	Vsg-Nsg-and
172	28	4	and	and	Vsg-Nsg-and
173	28	6	<eos>	Vsg-Nsg-and	
174	29	0	What	prefix	Vsg-Nsg-and
175	29	1	is	Vsg	Vsg-Nsg-and
176	29	2	the	det1	Vsg-Nsg-and
177	29	3	assumption	np1sg	Vsg-Nsg-and
178	29	4	and	and	Vsg-Nsg-and
179	29	6	<eos>	Vsg-Nsg-and	
180	30	0	What	prefix	Vsg-Nsg-and
181	30	1	is	Vsg	Vsg-Nsg-and
182	30	2	the	det1	Vsg-Nsg-and
183	30	3	pool	np1sg	Vsg-Nsg-and
184	30	4	and	and	Vsg-Nsg-and
185	30	6	<eos>	Vsg-Nsg-and	
186	31	0	What	prefix	Vsg-Nsg-and
187	31	1	is	Vsg	Vsg-Nsg-and
188	31	2	the	det1	Vsg-Nsg-and
189	31	3	tire	np1sg	Vsg-Nsg-and
190	31	4	and	and	Vsg-Nsg-and
191	31	6	<eos>	Vsg-Nsg-and	
192	32	0	What	prefix	Vsg-Nsg-and
193	32	1	is	Vsg	Vsg-Nsg-and
194	32	2	the	det1	Vsg-Nsg-and
195	32	3	report	np1sg	Vsg-Nsg-and
196	32	4	and	and	Vsg-Nsg-and
197	32	6	<eos>	Vsg-Nsg-and	
198	33	0	What	prefix	Vsg-Nsg-and
199	33	1	is	Vsg	Vsg-Nsg-and
200	33	2	the	det1	Vsg-Nsg-and
201	33	3	warrant	np1sg	Vsg-Nsg-and
202	33	4	and	and	Vsg-Nsg-and
203	33	6	<eos>	Vsg-Nsg-and	
204	34	0	What	prefix	Vsg-Nsg-and
205	34	1	is	Vsg	Vsg-Nsg-and
206	34	2	the	det1	Vsg-Nsg-and
207	34	3	meeting	np1sg	Vsg-Nsg-and
208	34	4	and	and	Vsg-Nsg-and
209	34	6	<eos>	Vsg-Nsg-and	
210	35	0	What	prefix	Vsg-Nsg-and
211	35	1	is	Vsg	Vsg-Nsg-and
212	35	2	the	det1	Vsg-Nsg-and
213	35	3	sidewalk	np1sg	Vsg-Nsg-and
214	35	4	and	and	Vsg-Nsg-and
215	35	6	<eos>	Vsg-Nsg-and	
216	36	0	What	prefix	Vsg-Nsg-and
217	36	1	is	Vsg	Vsg-Nsg-and
218	36	2	the	det1	Vsg-Nsg-and
219	36	3	job	np1sg	Vsg-Nsg-and
220	36	4	and	and	Vsg-Nsg-and
221	36	6	<eos>	Vsg-Nsg-and	
222	0	0	What	prefix	Vpl-Nsg-and
223	0	1	are	Vpl	Vpl-Nsg-and
224	0	2	the	det1	Vpl-Nsg-and
225	0	3	bull	np1sg	Vpl-Nsg-and
226	0	4	and	and	Vpl-Nsg-and
227	0	6	<eos>	Vpl-Nsg-and	
228	1	0	What	prefix	Vpl-Nsg-and
229	1	1	are	Vpl	Vpl-Nsg-and
230	1	2	the	det1	Vpl-Nsg-and
231	1	3	door	np1sg	Vpl-Nsg-and
232	1	4	and	and	Vpl-Nsg-and
233	1	6	<eos>	Vpl-Nsg-and	
234	2	0	What	prefix	Vpl-Nsg-and
235	2	1	are	Vpl	Vpl-Nsg-and
236	2	2	the	det1	Vpl-Nsg-and
237	2	3	toy	np1sg	Vpl-Nsg-and
238	2	4	and	and	Vpl-Nsg-and
239	2	6	<eos>	Vpl-Nsg-and	
240	3	0	What	prefix	Vpl-Nsg-and
241	3	1	are	Vpl	Vpl-Nsg-and
242	3	2	the	det1	Vpl-Nsg-and
243	3	3	headline	np1sg	Vpl-Nsg-and
244	3	4	and	and	Vpl-Nsg-and
245	3	6	<eos>	Vpl-Nsg-and	
246	4	0	What	prefix	Vpl-Nsg-and
247	4	1	are	Vpl	Vpl-Nsg-and
248	4	2	the	det1	Vpl-Nsg-and
249	4	3	leader	np1sg	Vpl-Nsg-and
250	4	4	and	and	Vpl-Nsg-and
251	4	6	<eos>	Vpl-Nsg-and	
252	5	0	What	prefix	Vpl-Nsg-and
253	5	1	are	Vpl	Vpl-Nsg-and
254	5	2	the	det1	Vpl-Nsg-and
255	5	3	physician	np1sg	Vpl-Nsg-and
256	5	4	and	and	Vpl-Nsg-and
257	5	6	<eos>	Vpl-Nsg-and	
258	6	0	What	prefix	Vpl-Nsg-and
259	6	1	are	Vpl	Vpl-Nsg-and
260	6	2	the	det1	Vpl-Nsg-and
261	6	3	expert	np1sg	Vpl-Nsg-and
262	6	4	and	and	Vpl-Nsg-and
263	6	6	<eos>	Vpl-Nsg-and	
264	7	0	What	prefix	Vpl-Nsg-and
265	7	1	are	Vpl	Vpl-Nsg-and
266	7	2	the	det1	Vpl-Nsg-and
267	7	3	stockbroker	np1sg	Vpl-Nsg-and
268	7	4	and	and	Vpl-Nsg-and
269	7	6	<eos>	Vpl-Nsg-and	
270	8	0	What	prefix	Vpl-Nsg-and
271	8	1	are	Vpl	Vpl-Nsg-and
272	8	2	the	det1	Vpl-Nsg-and
273	8	3	commander	np1sg	Vpl-Nsg-and
274	8	4	and	and	Vpl-Nsg-and
275	8	6	<eos>	Vpl-Nsg-and	
276	9	0	What	prefix	Vpl-Nsg-and
277	9	1	are	Vpl	Vpl-Nsg-and
278	9	2	the	det1	Vpl-Nsg-and
279	9	3	pilot	np1sg	Vpl-Nsg-and
280	9	4	and	and	Vpl-Nsg-and
281	9	6	<eos>	Vpl-Nsg-and	
282	10	0	What	prefix	Vpl-Nsg-and
283	10	1	are	Vpl	Vpl-Nsg-and
284	10	2	the	det1	Vpl-Nsg-and
285	10	3	knight	np1sg	Vpl-Nsg-and
286	10	4	and	and	Vpl-Nsg-and
287	10	6	<eos>	Vpl-Nsg-and	
288	11	0	What	prefix	Vpl-Nsg-and
289	11	1	are	Vpl	Vpl-Nsg-and
290	11	2	the	det1	Vpl-Nsg-and
291	11	3	key	np1sg	Vpl-Nsg-and
292	11	4	and	and	Vpl-Nsg-and
293	11	6	<eos>	Vpl-Nsg-and	
294	12	0	What	prefix	Vpl-Nsg-and
295	12	1	are	Vpl	Vpl-Nsg-and
296	12	2	the	det1	Vpl-Nsg-and
297	12	3	memo	np1sg	Vpl-Nsg-and
298	12	4	and	and	Vpl-Nsg-and
299	12	6	<eos>	Vpl-Nsg-and	
300	13	0	What	prefix	Vpl-Nsg-and
301	13	1	are	Vpl	Vpl-Nsg-and
302	13	2	the	det1	Vpl-Nsg-and
303	13	3	warning	np1sg	Vpl-Nsg-and
304	13	4	and	and	Vpl-Nsg-and
305	13	6	<eos>	Vpl-Nsg-and	
306	14	0	What	prefix	Vpl-Nsg-and
307	14	1	are	Vpl	Vpl-Nsg-and
308	14	2	the	det1	Vpl-Nsg-and
309	14	3	protest	np1sg	Vpl-Nsg-and
310	14	4	and	and	Vpl-Nsg-and
311	14	6	<eos>	Vpl-Nsg-and	
312	15	0	What	prefix	Vpl-Nsg-and
313	15	1	are	Vpl	Vpl-Nsg-and
314	15	2	the	det1	Vpl-Nsg-and
315	15	3	investigation	np1sg	Vpl-Nsg-and
316	15	4	and	and	Vpl-Nsg-and
317	15	6	<eos>	Vpl-Nsg-and	
318	16	0	What	prefix	Vpl-Nsg-and
319	16	1	are	Vpl	Vpl-Nsg-and
320	16	2	the	det1	Vpl-Nsg-and
321	16	3	driver	np1sg	Vpl-Nsg-and
322	16	4	and	and	Vpl-Nsg-and
323	16	6	<eos>	Vpl-Nsg-and	
324	17	0	What	prefix	Vpl-Nsg-and
325	17	1	are	Vpl	Vpl-Nsg-and
326	17	2	the	det1	Vpl-Nsg-and
327	17	3	wall	np1sg	Vpl-Nsg-and
328	17	4	and	and	Vpl-Nsg-and
329	17	6	<eos>	Vpl-Nsg-and	
330	18	0	What	prefix	Vpl-Nsg-and
331	18	1	are	Vpl	Vpl-Nsg-and
332	18	2	the	det1	Vpl-Nsg-and
333	18	3	apartment	np1sg	Vpl-Nsg-and
334	18	4	and	and	Vpl-Nsg-and
335	18	6	<eos>	Vpl-Nsg-and	
336	19	0	What	prefix	Vpl-Nsg-and
337	19	1	are	Vpl	Vpl-Nsg-and
338	19	2	the	det1	Vpl-Nsg-and
339	19	3	pedestrian	np1sg	Vpl-Nsg-and
340	19	4	and	and	Vpl-Nsg-and
341	19	6	<eos>	Vpl-Nsg-and	
342	20	0	What	prefix	Vpl-Nsg-and
343	20	1	are	Vpl	Vpl-Nsg-and
344	20	2	the	det1	Vpl-Nsg-and
345	20	3	coach	np1sg	Vpl-Nsg-and
346	20	4	and	and	Vpl-Nsg-and
347	20	6	<eos>	Vpl-Nsg-and	
348	21	0	What	prefix	Vpl-Nsg-and
349	21	1	are	Vpl	Vpl-Nsg-and
350	21	2	the	det1	Vpl-Nsg-and
351	21	3	episode	np1sg	Vpl-Nsg-and
352	21	4	and	and	Vpl-Nsg-and
353	21	6	<eos>	Vpl-Nsg-and	
354	22	0	What	prefix	Vpl-Nsg-and
355	22	1	are	Vpl	Vpl-Nsg-and
356	22	2	the	det1	Vpl-Nsg-and
357	22	3	program	np1sg	Vpl-Nsg-and
358	22	4	and	and	Vpl-Nsg-and
359	22	6	<eos>	Vpl-Nsg-and	
360	23	0	What	prefix	Vpl-Nsg-and
361	23	1	are	Vpl	Vpl-Nsg-and
362	23	2	the	det1	Vpl-Nsg-and
363	23	3	manager	np1sg	Vpl-Nsg-and
364	23	4	and	and	Vpl-Nsg-and
365	23	6	<eos>	Vpl-Nsg-and	
366	24	0	What	prefix	Vpl-Nsg-and
367	24	1	are	Vpl	Vpl-Nsg-and
368	24	2	the	det1	Vpl-Nsg-and
369	24	3	mayors	np1sg	Vpl-Nsg-and
370	24	4	and	and	Vpl-Nsg-and
371	24	6	<eos>	Vpl-Nsg-and	
372	25	0	What	prefix	Vpl-Nsg-and
373	25	1	are	Vpl	Vpl-Nsg-and
374	25	2	the	det1	Vpl-Nsg-and
375	25	3	culture	np1sg	Vpl-Nsg-and
376	25	4	and	and	Vpl-Nsg-and
377	25	6	<eos>	Vpl-Nsg-and	
378	26	0	What	prefix	Vpl-Nsg-and
379	26	1	are	Vpl	Vpl-Nsg-and
380	26	2	the	det1	Vpl-Nsg-and
381	26	3	activity	np1sg	Vpl-Nsg-and
382	26	4	and	and	Vpl-Nsg-and
383	26	6	<eos>	Vpl-Nsg-and	
384	27	0	What	prefix	Vpl-Nsg-and
385	27	1	are	Vpl	Vpl-Nsg-and
386	27	2	the	det1	Vpl-Nsg-and
387	27	3	argument	np1sg	Vpl-Nsg-and
388	27	4	and	and	Vpl-Nsg-and
389	27	6	<eos>	Vpl-Nsg-and	
390	28	0	What	prefix	Vpl-Nsg-and
391	28	1	are	Vpl	Vpl-Nsg-and
392	28	2	the	det1	Vpl-Nsg-and
393	28	3	defect	np1sg	Vpl-Nsg-and
394	28	4	and	and	Vpl-Nsg-and
395	28	6	<eos>	Vpl-Nsg-and	
396	29	0	What	prefix	Vpl-Nsg-and
397	29	1	are	Vpl	Vpl-Nsg-and
398	29	2	the	det1	Vpl-Nsg-and
399	29	3	assumption	np1sg	Vpl-Nsg-and
400	29	4	and	and	Vpl-Nsg-and
401	29	6	<eos>	Vpl-Nsg-and	
402	30	0	What	prefix	Vpl-Nsg-and
403	30	1	are	Vpl	Vpl-Nsg-and
404	30	2	the	det1	Vpl-Nsg-and
405	30	3	pool	np1sg	Vpl-Nsg-and
406	30	4	and	and	Vpl-Nsg-and
407	30	6	<eos>	Vpl-Nsg-and	
408	31	0	What	prefix	Vpl-Nsg-and
409	31	1	are	Vpl	Vpl-Nsg-and
410	31	2	the	det1	Vpl-Nsg-and
411	31	3	tire	np1sg	Vpl-Nsg-and
412	31	4	and	and	Vpl-Nsg-and
413	31	6	<eos>	Vpl-Nsg-and	
414	32	0	What	prefix	Vpl-Nsg-and
415	32	1	are	Vpl	Vpl-Nsg-and
416	32	2	the	det1	Vpl-Nsg-and
417	32	3	report	np1sg	Vpl-Nsg-and
418	32	4	and	and	Vpl-Nsg-and
419	32	6	<eos>	Vpl-Nsg-and	
420	33	0	What	prefix	Vpl-Nsg-and
421	33	1	are	Vpl	Vpl-Nsg-and
422	33	2	the	det1	Vpl-Nsg-and
423	33	3	warrant	np1sg	Vpl-Nsg-and
424	33	4	and	and	Vpl-Nsg-and
425	33	6	<eos>	Vpl-Nsg-and	
426	34	0	What	prefix	Vpl-Nsg-and
427	34	1	are	Vpl	Vpl-Nsg-and
428	34	2	the	det1	Vpl-Nsg-and
429	34	3	meeting	np1sg	Vpl-Nsg-and
430	34	4	and	and	Vpl-Nsg-and
431	34	6	<eos>	Vpl-Nsg-and	
432	35	0	What	prefix	Vpl-Nsg-and
433	35	1	are	Vpl	Vpl-Nsg-and
434	35	2	the	det1	Vpl-Nsg-and
435	35	3	sidewalk	np1sg	Vpl-Nsg-and
436	35	4	and	and	Vpl-Nsg-and
437	35	6	<eos>	Vpl-Nsg-and	
438	36	0	What	prefix	Vpl-Nsg-and
439	36	1	are	Vpl	Vpl-Nsg-and
440	36	2	the	det1	Vpl-Nsg-and
441	36	3	job	np1sg	Vpl-Nsg-and
442	36	4	and	and	Vpl-Nsg-and
443	36	6	<eos>	Vpl-Nsg-and	
444	0	0	What	prefix	Vsg-Npl-and
445	0	1	is	Vsg	Vsg-Npl-and
446	0	2	the	det1	Vsg-Npl-and
447	0	3	bulls	np1pl	Vsg-Npl-and
448	0	4	and	and	Vsg-Npl-and
449	0	6	<eos>	Vsg-Npl-and	
450	1	0	What	prefix	Vsg-Npl-and
451	1	1	is	Vsg	Vsg-Npl-and
452	1	2	the	det1	Vsg-Npl-and
453	1	3	doors	np1pl	Vsg-Npl-and
454	1	4	and	and	Vsg-Npl-and
455	1	6	<eos>	Vsg-Npl-and	
456	2	0	What	prefix	Vsg-Npl-and
457	2	1	is	Vsg	Vsg-Npl-and
458	2	2	the	det1	Vsg-Npl-and
459	2	3	toys	np1pl	Vsg-Npl-and
460	2	4	and	and	Vsg-Npl-and
461	2	6	<eos>	Vsg-Npl-and	
462	3	0	What	prefix	Vsg-Npl-and
463	3	1	is	Vsg	Vsg-Npl-and
464	3	2	the	det1	Vsg-Npl-and
465	3	3	headlines	np1pl	Vsg-Npl-and
466	3	4	and	and	Vsg-Npl-and
467	3	6	<eos>	Vsg-Npl-and	
468	4	0	What	prefix	Vsg-Npl-and
469	4	1	is	Vsg	Vsg-Npl-and
470	4	2	the	det1	Vsg-Npl-and
471	4	3	leaders	np1pl	Vsg-Npl-and
472	4	4	and	and	Vsg-Npl-and
473	4	6	<eos>	Vsg-Npl-and	
474	5	0	What	prefix	Vsg-Npl-and
475	5	1	is	Vsg	Vsg-Npl-and
476	5	2	the	det1	Vsg-Npl-and
477	5	3	physicians	np1pl	Vsg-Npl-and
478	5	4	and	and	Vsg-Npl-and
479	5	6	<eos>	Vsg-Npl-and	
480	6	0	What	prefix	Vsg-Npl-and
481	6	1	is	Vsg	Vsg-Npl-and
482	6	2	the	det1	Vsg-Npl-and
483	6	3	experts	np1pl	Vsg-Npl-and
484	6	4	and	and	Vsg-Npl-and
485	6	6	<eos>	Vsg-Npl-and	
486	7	0	What	prefix	Vsg-Npl-and
487	7	1	is	Vsg	Vsg-Npl-and
488	7	2	the	det1	Vsg-Npl-and
489	7	3	stockbrokers	np1pl	Vsg-Npl-and
490	7	4	and	and	Vsg-Npl-and
491	7	6	<eos>	Vsg-Npl-and	
492	8	0	What	prefix	Vsg-Npl-and
493	8	1	is	Vsg	Vsg-Npl-and
494	8	2	the	det1	Vsg-Npl-and
495	8	3	commanders	np1pl	Vsg-Npl-and
496	8	4	and	and	Vsg-Npl-and
497	8	6	<eos>	Vsg-Npl-and	
498	9	0	What	prefix	Vsg-Npl-and
499	9	1	is	Vsg	Vsg-Npl-and
500	9	2	the	det1	Vsg-Npl-and
501	9	3	pilots	np1pl	Vsg-Npl-and
502	9	4	and	and	Vsg-Npl-and
503	9	6	<eos>	Vsg-Npl-and	
504	10	0	What	prefix	Vsg-Npl-and
505	10	1	is	Vsg	Vsg-Npl-and
506	10	2	the	det1	Vsg-Npl-and
507	10	3	knights	np1pl	Vsg-Npl-and
508	10	4	and	and	Vsg-Npl-and
509	10	6	<eos>	Vsg-Npl-and	
510	11	0	What	prefix	Vsg-Npl-and
511	11	1	is	Vsg	Vsg-Npl-and
512	11	2	the	det1	Vsg-Npl-and
513	11	3	keys	np1pl	Vsg-Npl-and
514	11	4	and	and	Vsg-Npl-and
515	11	6	<eos>	Vsg-Npl-and	
516	12	0	What	prefix	Vsg-Npl-and
517	12	1	is	Vsg	Vsg-Npl-and
518	12	2	the	det1	Vsg-Npl-and
519	12	3	memos	np1pl	Vsg-Npl-and
520	12	4	and	and	Vsg-Npl-and
521	12	6	<eos>	Vsg-Npl-and	
522	13	0	What	prefix	Vsg-Npl-and
523	13	1	is	Vsg	Vsg-Npl-and
524	13	2	the	det1	Vsg-Npl-and
525	13	3	warnings	np1pl	Vsg-Npl-and
526	13	4	and	and	Vsg-Npl-and
527	13	6	<eos>	Vsg-Npl-and	
528	14	0	What	prefix	Vsg-Npl-and
529	14	1	is	Vsg	Vsg-Npl-and
530	14	2	the	det1	Vsg-Npl-and
531	14	3	protests	np1pl	Vsg-Npl-and
532	14	4	and	and	Vsg-Npl-and
533	14	6	<eos>	Vsg-Npl-and	
534	15	0	What	prefix	Vsg-Npl-and
535	15	1	is	Vsg	Vsg-Npl-and
536	15	2	the	det1	Vsg-Npl-and
537	15	3	investigations	np1pl	Vsg-Npl-and
538	15	4	and	and	Vsg-Npl-and
539	15	6	<eos>	Vsg-Npl-and	
540	16	0	What	prefix	Vsg-Npl-and
541	16	1	is	Vsg	Vsg-Npl-and
542	16	2	the	det1	Vsg-Npl-and
543	16	3	drivers	np1pl	Vsg-Npl-and
544	16	4	and	and	Vsg-Npl-and
545	16	6	<eos>	Vsg-Npl-and	
546	17	0	What	prefix	Vsg-Npl-and
547	17	1	is	Vsg	Vsg-Npl-and
548	17	2	the	det1	Vsg-Npl-and
549	17	3	walls	np1pl	Vsg-Npl-and
550	17	4	and	and	Vsg-Npl-and
551	17	6	<eos>	Vsg-Npl-and	
552	18	0	What	prefix	Vsg-Npl-and
553	18	1	is	Vsg	Vsg-Npl-and
554	18	2	the	det1	Vsg-Npl-and
555	18	3	apartments	np1pl	Vsg-Npl-and
556	18	4	and	and	Vsg-Npl-and
557	18	6	<eos>	Vsg-Npl-and	
558	19	0	What	prefix	Vsg-Npl-and
559	19	1	is	Vsg	Vsg-Npl-and
560	19	2	the	det1	Vsg-Npl-and
561	19	3	pedestrians	np1pl	Vsg-Npl-and
562	19	4	and	and	Vsg-Npl-and
563	19	6	<eos>	Vsg-Npl-and	
564	20	0	What	prefix	Vsg-Npl-and
565	20	1	is	Vsg	Vsg-Npl-and
566	20	2	the	det1	Vsg-Npl-and
567	20	3	coaches	np1pl	Vsg-Npl-and
568	20	4	and	and	Vsg-Npl-and
569	20	6	<eos>	Vsg-Npl-and	
570	21	0	What	prefix	Vsg-Npl-and
571	21	1	is	Vsg	Vsg-Npl-and
572	21	2	the	det1	Vsg-Npl-and
573	21	3	episodes	np1pl	Vsg-Npl-and
574	21	4	and	and	Vsg-Npl-and
575	21	6	<eos>	Vsg-Npl-and	
576	22	0	What	prefix	Vsg-Npl-and
577	22	1	is	Vsg	Vsg-Npl-and
578	22	2	the	det1	Vsg-Npl-and
579	22	3	programs	np1pl	Vsg-Npl-and
580	22	4	and	and	Vsg-Npl-and
581	22	6	<eos>	Vsg-Npl-and	
582	23	0	What	prefix	Vsg-Npl-and
583	23	1	is	Vsg	Vsg-Npl-and
584	23	2	the	det1	Vsg-Npl-and
585	23	3	managers	np1pl	Vsg-Npl-and
