	sent_index	word_index	word	region	condition
212	20	0	Elles	Prefix2	verb_Nm_and_Nf_Vm
213	20	1	évitent	Prefix2	verb_Nm_and_Nf_Vm
214	20	2	les	Det	verb_Nm_and_Nf_Vm
215	20	3	barrages	N1m	verb_Nm_and_Nf_Vm
216	20	4	et	et	verb_Nm_and_Nf_Vm
217	20	5	les	Det	verb_Nm_and_Nf_Vm
218	20	6	manifestations	N2f	verb_Nm_and_Nf_Vm
219	20	7	sont	sont	verb_Nm_and_Nf_Vm
220	20	8	prévus	Masc	verb_Nm_and_Nf_Vm
221	20	10	<eos>	End	verb_Nm_and_Nf_Vm
222	21	0	Il	Prefix2	verb_Nm_and_Nf_Vm
223	21	1	réalise	Prefix2	verb_Nm_and_Nf_Vm
224	21	2	les	Det	verb_Nm_and_Nf_Vm
225	21	3	logiciels	N1m	verb_Nm_and_Nf_Vm
226	21	4	et	et	verb_Nm_and_Nf_Vm
227	21	5	les	Det	verb_Nm_and_Nf_Vm
228	21	6	applications	N2f	verb_Nm_and_Nf_Vm
229	21	7	sont	sont	verb_Nm_and_Nf_Vm
230	21	8	vendus	Masc	verb_Nm_and_Nf_Vm
231	21	10	<eos>	End	verb_Nm_and_Nf_Vm
232	22	0	Elle	Prefix2	verb_Nm_and_Nf_Vm
233	22	1	recherche	Prefix2	verb_Nm_and_Nf_Vm
234	22	2	les	Det	verb_Nm_and_Nf_Vm
235	22	3	investissements	N1m	verb_Nm_and_Nf_Vm
236	22	4	et	et	verb_Nm_and_Nf_Vm
237	22	5	les	Det	verb_Nm_and_Nf_Vm
238	22	6	projections	N2f	verb_Nm_and_Nf_Vm
239	22	7	sont	sont	verb_Nm_and_Nf_Vm
240	22	8	limités	Masc	verb_Nm_and_Nf_Vm
241	22	10	<eos>	End	verb_Nm_and_Nf_Vm
242	23	0	J'	Prefix2	verb_Nm_and_Nf_Vm
243	23	1	apprécie	Prefix2	verb_Nm_and_Nf_Vm
244	23	2	les	Det	verb_Nm_and_Nf_Vm
245	23	3	arguments	N1m	verb_Nm_and_Nf_Vm
246	23	4	et	et	verb_Nm_and_Nf_Vm
247	23	5	les	Det	verb_Nm_and_Nf_Vm
248	23	6	réponses	N2f	verb_Nm_and_Nf_Vm
249	23	7	sont	sont	verb_Nm_and_Nf_Vm
250	23	8	bons	Masc	verb_Nm_and_Nf_Vm
251	23	10	<eos>	End	verb_Nm_and_Nf_Vm
252	0	0	Nous	Prefix2	verb_Nm_and_Nf_Vf
253	0	1	avons	Prefix2	verb_Nm_and_Nf_Vf
254	0	2	accepté	Prefix2	verb_Nm_and_Nf_Vf
255	0	3	les	Det	verb_Nm_and_Nf_Vf
256	0	4	prix	N1m	verb_Nm_and_Nf_Vf
257	0	5	et	et	verb_Nm_and_Nf_Vf
258	0	6	les	Det	verb_Nm_and_Nf_Vf
259	0	7	dépenses	N2f	verb_Nm_and_Nf_Vf
260	0	8	étaient	sont	verb_Nm_and_Nf_Vf
261	0	9	importantes	Fem	verb_Nm_and_Nf_Vf
262	0	11	<eos>	End	verb_Nm_and_Nf_Vf
263	1	0	Ils	Prefix2	verb_Nm_and_Nf_Vf
264	1	1	ont	Prefix2	verb_Nm_and_Nf_Vf
265	1	2	franchi	Prefix2	verb_Nm_and_Nf_Vf
266	1	3	les	Det	verb_Nm_and_Nf_Vf
267	1	4	obstacles	N1m	verb_Nm_and_Nf_Vf
268	1	5	et	et	verb_Nm_and_Nf_Vf
269	1	6	les	Det	verb_Nm_and_Nf_Vf
270	1	7	difficultés	N2f	verb_Nm_and_Nf_Vf
271	1	8	étaient	sont	verb_Nm_and_Nf_Vf
272	1	9	nombreuses	Fem	verb_Nm_and_Nf_Vf
273	1	11	<eos>	End	verb_Nm_and_Nf_Vf
274	2	0	Elles	Prefix2	verb_Nm_and_Nf_Vf
275	2	1	ont	Prefix2	verb_Nm_and_Nf_Vf
276	2	2	cherché	Prefix2	verb_Nm_and_Nf_Vf
277	2	3	les	Det	verb_Nm_and_Nf_Vf
278	2	4	talents	N1m	verb_Nm_and_Nf_Vf
279	2	5	et	et	verb_Nm_and_Nf_Vf
280	2	6	les	Det	verb_Nm_and_Nf_Vf
281	2	7	qualités	N2f	verb_Nm_and_Nf_Vf
282	2	8	étaient	sont	verb_Nm_and_Nf_Vf
283	2	9	diverses	Fem	verb_Nm_and_Nf_Vf
284	2	11	<eos>	End	verb_Nm_and_Nf_Vf
285	3	0	Il	Prefix2	verb_Nm_and_Nf_Vf
286	3	1	a	Prefix2	verb_Nm_and_Nf_Vf
287	3	2	écrit	Prefix2	verb_Nm_and_Nf_Vf
288	3	3	les	Det	verb_Nm_and_Nf_Vf
289	3	4	procédures	N1m	verb_Nm_and_Nf_Vf
290	3	5	et	et	verb_Nm_and_Nf_Vf
291	3	6	les	Det	verb_Nm_and_Nf_Vf
292	3	7	règles	N2f	verb_Nm_and_Nf_Vf
293	3	8	étaient	sont	verb_Nm_and_Nf_Vf
294	3	9	publiées	Fem	verb_Nm_and_Nf_Vf
295	3	11	<eos>	End	verb_Nm_and_Nf_Vf
296	4	0	Elle	Prefix2	verb_Nm_and_Nf_Vf
297	4	1	a	Prefix2	verb_Nm_and_Nf_Vf
298	4	2	subi	Prefix2	verb_Nm_and_Nf_Vf
299	4	3	les	Det	verb_Nm_and_Nf_Vf
300	4	4	traitements	N1m	verb_Nm_and_Nf_Vf
301	4	5	et	et	verb_Nm_and_Nf_Vf
302	4	6	les	Det	verb_Nm_and_Nf_Vf
303	4	7	opérations	N2f	verb_Nm_and_Nf_Vf
304	4	8	étaient	sont	verb_Nm_and_Nf_Vf
305	4	9	chères	Fem	verb_Nm_and_Nf_Vf
306	4	11	<eos>	End	verb_Nm_and_Nf_Vf
307	5	0	J'	Prefix2	verb_Nm_and_Nf_Vf
308	5	1	ai	Prefix2	verb_Nm_and_Nf_Vf
309	5	2	acheté	Prefix2	verb_Nm_and_Nf_Vf
310	5	3	les	Det	verb_Nm_and_Nf_Vf
311	5	4	ordinateurs	N1m	verb_Nm_and_Nf_Vf
312	5	5	et	et	verb_Nm_and_Nf_Vf
313	5	6	les	Det	verb_Nm_and_Nf_Vf
314	5	7	machines	N2f	verb_Nm_and_Nf_Vf
315	5	8	étaient	sont	verb_Nm_and_Nf_Vf
316	5	9	assurées	Fem	verb_Nm_and_Nf_Vf
317	5	11	<eos>	End	verb_Nm_and_Nf_Vf
318	6	0	Nous	Prefix2	verb_Nm_and_Nf_Vf
319	6	1	avons	Prefix2	verb_Nm_and_Nf_Vf
320	6	2	découvert	Prefix2	verb_Nm_and_Nf_Vf
321	6	3	les	Det	verb_Nm_and_Nf_Vf
322	6	4	départements	N1m	verb_Nm_and_Nf_Vf
323	6	5	et	et	verb_Nm_and_Nf_Vf
324	6	6	les	Det	verb_Nm_and_Nf_Vf
325	6	7	régions	N2f	verb_Nm_and_Nf_Vf
326	6	8	étaient	sont	verb_Nm_and_Nf_Vf
327	6	9	rejetés	Fem	verb_Nm_and_Nf_Vf
328	6	11	<eos>	End	verb_Nm_and_Nf_Vf
329	7	0	Ils	Prefix2	verb_Nm_and_Nf_Vf
330	7	1	ont	Prefix2	verb_Nm_and_Nf_Vf
331	7	2	étudié	Prefix2	verb_Nm_and_Nf_Vf
332	7	3	les	Det	verb_Nm_and_Nf_Vf
333	7	4	budgets	N1m	verb_Nm_and_Nf_Vf
334	7	5	et	et	verb_Nm_and_Nf_Vf
335	7	6	les	Det	verb_Nm_and_Nf_Vf
336	7	7	réductions	N2f	verb_Nm_and_Nf_Vf
337	7	8	étaient	sont	verb_Nm_and_Nf_Vf
338	7	9	accordées	Fem	verb_Nm_and_Nf_Vf
339	7	11	<eos>	End	verb_Nm_and_Nf_Vf
340	8	0	Elles	Prefix2	verb_Nm_and_Nf_Vf
341	8	1	ont	Prefix2	verb_Nm_and_Nf_Vf
342	8	2	utilisé	Prefix2	verb_Nm_and_Nf_Vf
343	8	3	les	Det	verb_Nm_and_Nf_Vf
344	8	4	appareils	N1m	verb_Nm_and_Nf_Vf
345	8	5	et	et	verb_Nm_and_Nf_Vf
346	8	6	les	Det	verb_Nm_and_Nf_Vf
347	8	7	technologies	N2f	verb_Nm_and_Nf_Vf
348	8	8	étaient	sont	verb_Nm_and_Nf_Vf
349	8	9	adaptées	Fem	verb_Nm_and_Nf_Vf
350	8	11	<eos>	End	verb_Nm_and_Nf_Vf
351	9	0	Il	Prefix2	verb_Nm_and_Nf_Vf
352	9	1	a	Prefix2	verb_Nm_and_Nf_Vf
353	9	2	respecté	Prefix2	verb_Nm_and_Nf_Vf
354	9	3	les	Det	verb_Nm_and_Nf_Vf
355	9	4	usages	N1m	verb_Nm_and_Nf_Vf
356	9	5	et	et	verb_Nm_and_Nf_Vf
357	9	6	les	Det	verb_Nm_and_Nf_Vf
358	9	7	conséquences	N2f	verb_Nm_and_Nf_Vf
359	9	8	étaient	sont	verb_Nm_and_Nf_Vf
360	9	9	attendues	Fem	verb_Nm_and_Nf_Vf
361	9	11	<eos>	End	verb_Nm_and_Nf_Vf
362	10	0	Elle	Prefix2	verb_Nm_and_Nf_Vf
363	10	1	a	Prefix2	verb_Nm_and_Nf_Vf
364	10	2	observé	Prefix2	verb_Nm_and_Nf_Vf
365	10	3	les	Det	verb_Nm_and_Nf_Vf
366	10	4	événements	N1m	verb_Nm_and_Nf_Vf
367	10	5	et	et	verb_Nm_and_Nf_Vf
368	10	6	les	Det	verb_Nm_and_Nf_Vf
369	10	7	activités	N2f	verb_Nm_and_Nf_Vf
370	10	8	étaient	sont	verb_Nm_and_Nf_Vf
371	10	9	produites	Fem	verb_Nm_and_Nf_Vf
372	10	11	<eos>	End	verb_Nm_and_Nf_Vf
373	11	0	J'	Prefix2	verb_Nm_and_Nf_Vf
374	11	1	ai	Prefix2	verb_Nm_and_Nf_Vf
375	11	2	vendu	Prefix2	verb_Nm_and_Nf_Vf
376	11	3	les	Det	verb_Nm_and_Nf_Vf
377	11	4	immeubles	N1m	verb_Nm_and_Nf_Vf
378	11	5	et	et	verb_Nm_and_Nf_Vf
379	11	6	les	Det	verb_Nm_and_Nf_Vf
380	11	7	maisons	N2f	verb_Nm_and_Nf_Vf
381	11	8	étaient	sont	verb_Nm_and_Nf_Vf
382	11	9	nouvelles	Fem	verb_Nm_and_Nf_Vf
383	11	11	<eos>	End	verb_Nm_and_Nf_Vf
384	12	0	Nous	Prefix2	verb_Nm_and_Nf_Vf
385	12	1	achetons	Prefix2	verb_Nm_and_Nf_Vf
386	12	2	les	Det	verb_Nm_and_Nf_Vf
387	12	3	tissus	N1m	verb_Nm_and_Nf_Vf
388	12	4	et	et	verb_Nm_and_Nf_Vf
389	12	5	les	Det	verb_Nm_and_Nf_Vf
390	12	6	matières	N2f	verb_Nm_and_Nf_Vf
391	12	7	sont	sont	verb_Nm_and_Nf_Vf
392	12	8	connues	Fem	verb_Nm_and_Nf_Vf
393	12	10	<eos>	End	verb_Nm_and_Nf_Vf
394	13	0	Ils	Prefix2	verb_Nm_and_Nf_Vf
395	13	1	changent	Prefix2	verb_Nm_and_Nf_Vf
396	13	2	les	Det	verb_Nm_and_Nf_Vf
397	13	3	lieux	N1m	verb_Nm_and_Nf_Vf
398	13	4	et	et	verb_Nm_and_Nf_Vf
399	13	5	les	Det	verb_Nm_and_Nf_Vf
400	13	6	dates	N2f	verb_Nm_and_Nf_Vf
401	13	7	sont	sont	verb_Nm_and_Nf_Vf
402	13	8	fixées	Fem	verb_Nm_and_Nf_Vf
403	13	10	<eos>	End	verb_Nm_and_Nf_Vf
404	14	0	Elles	Prefix2	verb_Nm_and_Nf_Vf
405	14	1	approchent	Prefix2	verb_Nm_and_Nf_Vf
406	14	2	les	Det	verb_Nm_and_Nf_Vf
407	14	3	établissements	N1m	verb_Nm_and_Nf_Vf
408	14	4	et	et	verb_Nm_and_Nf_Vf
409	14	5	les	Det	verb_Nm_and_Nf_Vf
410	14	6	écoles	N2f	verb_Nm_and_Nf_Vf
411	14	7	sont	sont	verb_Nm_and_Nf_Vf
412	14	8	ouvertes	Fem	verb_Nm_and_Nf_Vf
413	14	10	<eos>	End	verb_Nm_and_Nf_Vf
414	15	0	Il	Prefix2	verb_Nm_and_Nf_Vf
415	15	1	déteste	Prefix2	verb_Nm_and_Nf_Vf
416	15	2	les	Det	verb_Nm_and_Nf_Vf
417	15	3	comportements	N1m	verb_Nm_and_Nf_Vf
418	15	4	et	et	verb_Nm_and_Nf_Vf
419	15	5	les	Det	verb_Nm_and_Nf_Vf
420	15	6	attitudes	N2f	verb_Nm_and_Nf_Vf
421	15	7	sont	sont	verb_Nm_and_Nf_Vf
422	15	8	mauvaises	Fem	verb_Nm_and_Nf_Vf
423	15	10	<eos>	End	verb_Nm_and_Nf_Vf
424	16	0	Elle	Prefix2	verb_Nm_and_Nf_Vf
425	16	1	analyse	Prefix2	verb_Nm_and_Nf_Vf
426	16	2	les	Det	verb_Nm_and_Nf_Vf
427	16	3	objectifs	N1m	verb_Nm_and_Nf_Vf
428	16	4	et	et	verb_Nm_and_Nf_Vf
429	16	5	les	Det	verb_Nm_and_Nf_Vf
430	16	6	principes	N2f	verb_Nm_and_Nf_Vf
431	16	7	sont	sont	verb_Nm_and_Nf_Vf
432	16	8	prêtes	Fem	verb_Nm_and_Nf_Vf
433	16	10	<eos>	End	verb_Nm_and_Nf_Vf
434	17	0	J'	Prefix2	verb_Nm_and_Nf_Vf
435	17	1	ignore	Prefix2	verb_Nm_and_Nf_Vf
436	17	2	les	Det	verb_Nm_and_Nf_Vf
437	17	3	risques	N1m	verb_Nm_and_Nf_Vf
438	17	4	et	et	verb_Nm_and_Nf_Vf
439	17	5	les	Det	verb_Nm_and_Nf_Vf
440	17	6	garanties	N2f	verb_Nm_and_Nf_Vf
441	17	7	sont	sont	verb_Nm_and_Nf_Vf
442	17	8	considérées	Fem	verb_Nm_and_Nf_Vf
443	17	10	<eos>	End	verb_Nm_and_Nf_Vf
444	18	0	Nous	Prefix2	verb_Nm_and_Nf_Vf
445	18	1	avons	Prefix2	verb_Nm_and_Nf_Vf
446	18	2	les	Det	verb_Nm_and_Nf_Vf
447	18	3	intérêts	N1m	verb_Nm_and_Nf_Vf
448	18	4	et	et	verb_Nm_and_Nf_Vf
449	18	5	les	Det	verb_Nm_and_Nf_Vf
450	18	6	primes	N2f	verb_Nm_and_Nf_Vf
451	18	7	sont	sont	verb_Nm_and_Nf_Vf
452	18	8	élevées	Fem	verb_Nm_and_Nf_Vf
453	18	10	<eos>	End	verb_Nm_and_Nf_Vf
454	19	0	Ils	Prefix2	verb_Nm_and_Nf_Vf
455	19	1	aiment	Prefix2	verb_Nm_and_Nf_Vf
456	19	2	les	Det	verb_Nm_and_Nf_Vf
457	19	3	livres	N1m	verb_Nm_and_Nf_Vf
458	19	4	et	et	verb_Nm_and_Nf_Vf
459	19	5	les	Det	verb_Nm_and_Nf_Vf
460	19	6	histoires	N2f	verb_Nm_and_Nf_Vf
461	19	7	sont	sont	verb_Nm_and_Nf_Vf
